C0000100,C0000200,birth_year,survey_year,age,n_items_observed,any_qualifying_event,positive_items,item_codes,item_families,in_age_window_15_25,pre_predictor_cutoff
365402,3654.0,1985.0,2010,25.0,1,0.0,0.0,Y2609100,physical_fight,True,False
365402,3654.0,1985.0,2012,27.0,1,0.0,0.0,Y2959200,physical_fight,False,False
365403,3654.0,1989.0,2004,15.0,1,0.0,0.0,Y1667300,hurt_physically,True,False
365403,3654.0,1989.0,2006,17.0,1,0.0,0.0,Y1940600,hurt_physically,True,False
365403,3654.0,1989.0,2008,19.0,1,0.0,0.0,Y2257500,physical_fight,True,False
365403,3654.0,1989.0,2010,21.0,1,0.0,0.0,Y2609100,physical_fight,True,False
365403,3654.0,1989.0,2012,23.0,1,0.0,0.0,Y2959200,physical_fight,True,False
365404,3654.0,1992.0,2008,16.0,1,0.0,0.0,Y2256600,hurt_physically,True,False
365404,3654.0,1992.0,2010,18.0,1,0.0,0.0,Y2609100,physical_fight,True,False
365404,3654.0,1992.0,2012,20.0,1,0.0,0.0,Y2959200,physical_fight,True,False
365405,3654.0,1994.0,2010,16.0,1,1.0,1.0,Y2608200,hurt_physically,True,False
365405,3654.0,1994.0,2012,18.0,1,0.0,0.0,Y2959200,physical_fight,True,False
365406,3654.0,1996.0,2012,16.0,1,0.0,0.0,Y2958300,hurt_physically,True,False
365407,3654.0,1998.0,2014,16.0,1,0.0,0.0,Y3325701,hurt_physically,True,False
365408,3654.0,1999.0,2014,15.0,1,0.0,0.0,Y3325701,hurt_physically,True,False
365408,3654.0,1999.0,2016,17.0,1,0.0,0.0,Y3670801,hurt_physically,True,False
365409,3654.0,2001.0,2016,15.0,1,1.0,1.0,Y3670801,hurt_physically,True,False
365409,3654.0,2001.0,2018,17.0,1,0.0,0.0,Y4275601,hurt_physically,True,False
365410,3654.0,2003.0,2016,13.0,1,0.0,0.0,Y3670801,hurt_physically,False,True
365410,3654.0,2003.0,2018,15.0,1,0.0,0.0,Y4275601,hurt_physically,True,False
365410,3654.0,2003.0,2020,17.0,1,0.0,0.0,Y4596801,hurt_physically,True,False
365501,3655.0,1980.0,1990,10.0,1,0.0,0.0,C0942400,hurt_need_doctor,False,True
365501,3655.0,1980.0,1996,16.0,3,0.0,0.0,Y0669000;Y0669600;Y0670200,attacked_to_hurt;hurt_need_doctor;physical_fight,True,False
365501,3655.0,1980.0,1998,18.0,3,0.0,0.0,Y0966400;Y0967000;Y0967600,attacked_to_hurt;hurt_need_doctor;physical_fight,True,False
365501,3655.0,1980.0,2000,20.0,1,0.0,0.0,Y1176200,physical_fight,True,False
365501,3655.0,1980.0,2002,22.0,1,0.0,0.0,Y1416800,physical_fight,True,False
365501,3655.0,1980.0,2004,24.0,1,0.0,0.0,Y1668200,physical_fight,True,False
365501,3655.0,1980.0,2006,26.0,1,0.0,0.0,Y1941500,physical_fight,False,False
365502,3655.0,1985.0,2000,15.0,1,0.0,0.0,Y1176200,physical_fight,True,False
365502,3655.0,1985.0,2002,17.0,1,0.0,0.0,Y1415900,hurt_physically,True,False
365502,3655.0,1985.0,2004,19.0,1,0.0,0.0,Y1668200,physical_fight,True,False
365502,3655.0,1985.0,2006,21.0,1,0.0,0.0,Y1941500,physical_fight,True,False
365502,3655.0,1985.0,2008,23.0,1,0.0,0.0,Y2257500,physical_fight,True,False
365502,3655.0,1985.0,2010,25.0,1,0.0,0.0,Y2609100,physical_fight,True,False
365502,3655.0,1985.0,2012,27.0,1,0.0,0.0,Y2959200,physical_fight,False,False
365901,3659.0,1979.0,1990,11.0,1,0.0,0.0,C0942400,hurt_need_doctor,False,True
365901,3659.0,1979.0,1994,15.0,3,1.0,1.0,Y0375300;Y0375900;Y0376500,attacked_to_hurt;hurt_need_doctor;physical_fight,True,False
365901,3659.0,1979.0,1996,17.0,3,1.0,1.0,Y0669000;Y0669600;Y0670200,attacked_to_hurt;hurt_need_doctor;physical_fight,True,False
365901,3659.0,1979.0,1998,19.0,3,0.0,0.0,Y0966400;Y0967000;Y0967600,attacked_to_hurt;hurt_need_doctor;physical_fight,True,False
365901,3659.0,1979.0,2000,21.0,1,0.0,0.0,Y1176200,physical_fight,True,False
365901,3659.0,1979.0,2002,23.0,1,0.0,0.0,Y1416800,physical_fight,True,False
365901,3659.0,1979.0,2004,25.0,1,0.0,0.0,Y1668200,physical_fight,True,False
365901,3659.0,1979.0,2006,27.0,1,0.0,0.0,Y1941500,physical_fight,False,False
365901,3659.0,1979.0,2008,29.0,1,0.0,0.0,Y2257500,physical_fight,False,False
365901,3659.0,1979.0,2012,33.0,1,0.0,0.0,Y2959200,physical_fight,False,False
365902,3659.0,1981.0,1996,15.0,3,1.0,1.0,Y0669000;Y0669600;Y0670200,attacked_to_hurt;hurt_need_doctor;physical_fight,True,False
365902,3659.0,1981.0,2000,19.0,1,0.0,0.0,Y1176200,physical_fight,True,False
365902,3659.0,1981.0,2002,21.0,1,0.0,0.0,Y1416800,physical_fight,True,False
365902,3659.0,1981.0,2004,23.0,1,0.0,0.0,Y1668200,physical_fight,True,False
365902,3659.0,1981.0,2006,25.0,1,0.0,0.0,Y1941500,physical_fight,True,False
365902,3659.0,1981.0,2008,27.0,1,0.0,0.0,Y2257500,physical_fight,False,False
365902,3659.0,1981.0,2010,29.0,1,0.0,0.0,Y2609100,physical_fight,False,False
365903,3659.0,1982.0,1998,16.0,3,0.0,0.0,Y0966400;Y0967000;Y0967600,attacked_to_hurt;hurt_need_doctor;physical_fight,True,False
365903,3659.0,1982.0,2000,18.0,1,0.0,0.0,Y1176200,physical_fight,True,False
365903,3659.0,1982.0,2002,20.0,1,0.0,0.0,Y1416800,physical_fight,True,False
365903,3659.0,1982.0,2004,22.0,1,0.0,0.0,Y1668200,physical_fight,True,False
365903,3659.0,1982.0,2006,24.0,1,0.0,0.0,Y1941500,physical_fight,True,False
365903,3659.0,1982.0,2008,26.0,1,0.0,0.0,Y2257500,physical_fight,False,False
365903,3659.0,1982.0,2010,28.0,1,0.0,0.0,Y2609100,physical_fight,False,False
365903,3659.0,1982.0,2012,30.0,1,0.0,0.0,Y2959200,physical_fight,False,False
366101,3661.0,1993.0,2008,15.0,1,0.0,0.0,Y2256600,hurt_physically,True,False
366101,3661.0,1993.0,2010,17.0,1,0.0,0.0,Y2608200,hurt_physically,True,False
366101,3661.0,1993.0,2012,19.0,1,0.0,0.0,Y2959200,physical_fight,True,False
366201,3662.0,1985.0,2002,17.0,1,0.0,0.0,Y1415900,hurt_physically,True,False
366201,3662.0,1985.0,2004,19.0,1,0.0,0.0,Y1668200,physical_fight,True,False
366201,3662.0,1985.0,2006,21.0,1,0.0,0.0,Y1941500,physical_fight,True,False
366201,3662.0,1985.0,2008,23.0,1,0.0,0.0,Y2257500,physical_fight,True,False
366201,3662.0,1985.0,2010,25.0,1,1.0,1.0,Y2609100,physical_fight,True,False
366201,3662.0,1985.0,2012,27.0,1,0.0,0.0,Y2959200,physical_fight,False,False
366202,3662.0,1990.0,2006,16.0,1,0.0,0.0,Y1940600,hurt_physically,True,False
366202,3662.0,1990.0,2008,18.0,1,0.0,0.0,Y2256600,hurt_physically,True,False
366202,3662.0,1990.0,2010,20.0,1,0.0,0.0,Y2609100,physical_fight,True,False
366202,3662.0,1990.0,2012,22.0,1,0.0,0.0,Y2959200,physical_fight,True,False
366301,3663.0,1991.0,2006,15.0,1,0.0,0.0,Y1940600,hurt_physically,True,False
366301,3663.0,1991.0,2008,17.0,1,0.0,0.0,Y2256600,hurt_physically,True,False
366901,3669.0,1988.0,2004,16.0,1,0.0,0.0,Y1667300,hurt_physically,True,False
366901,3669.0,1988.0,2006,18.0,1,0.0,0.0,Y1941500,physical_fight,True,False
366901,3669.0,1988.0,2008,20.0,1,0.0,0.0,Y2257500,physical_fight,True,False
366901,3669.0,1988.0,2010,22.0,1,0.0,0.0,Y2609100,physical_fight,True,False
366901,3669.0,1988.0,2012,24.0,1,0.0,0.0,Y2959200,physical_fight,True,False
366902,3669.0,1990.0,2006,16.0,1,0.0,0.0,Y1940600,hurt_physically,True,False
366902,3669.0,1990.0,2008,18.0,1,0.0,0.0,Y2257500,physical_fight,True,False
366902,3669.0,1990.0,2010,20.0,1,0.0,0.0,Y2609100,physical_fight,True,False
366902,3669.0,1990.0,2012,22.0,1,0.0,0.0,Y2959200,physical_fight,True,False
366903,3669.0,1994.0,2010,16.0,1,0.0,0.0,Y2608200,hurt_physically,True,False
366903,3669.0,1994.0,2012,18.0,1,0.0,0.0,Y2959200,physical_fight,True,False
367701,3677.0,1995.0,2010,15.0,1,0.0,0.0,Y2608200,hurt_physically,True,False
367701,3677.0,1995.0,2012,17.0,1,0.0,0.0,Y2958300,hurt_physically,True,False
367702,3677.0,1999.0,2014,15.0,1,0.0,0.0,Y3325701,hurt_physically,True,False
367702,3677.0,1999.0,2016,17.0,1,0.0,0.0,Y3670801,hurt_physically,True,False
367901,3679.0,1989.0,2004,15.0,1,0.0,0.0,Y1667300,hurt_physically,True,False
367901,3679.0,1989.0,2006,17.0,1,0.0,0.0,Y1940600,hurt_physically,True,False
367901,3679.0,1989.0,2008,19.0,1,0.0,0.0,Y2257500,physical_fight,True,False
367901,3679.0,1989.0,2010,21.0,1,0.0,0.0,Y2609100,physical_fight,True,False
367901,3679.0,1989.0,2012,23.0,1,0.0,0.0,Y2959200,physical_fight,True,False
367902,3679.0,1991.0,2006,15.0,1,0.0,0.0,Y1940600,hurt_physically,True,False
367902,3679.0,1991.0,2008,17.0,1,0.0,0.0,Y2256600,hurt_physically,True,False
367902,3679.0,1991.0,2010,19.0,1,0.0,0.0,Y2609100,physical_fight,True,False
367902,3679.0,1991.0,2012,21.0,1,0.0,0.0,Y2959200,physical_fight,True,False
367903,3679.0,1993.0,2008,15.0,1,0.0,0.0,Y2256600,hurt_physically,True,False
367903,3679.0,1993.0,2010,17.0,1,0.0,0.0,Y2608200,hurt_physically,True,False
367903,3679.0,1993.0,2012,19.0,1,0.0,0.0,Y2959200,physical_fight,True,False
368101,3681.0,1988.0,2004,16.0,1,0.0,0.0,Y1667300,hurt_physically,True,False
368101,3681.0,1988.0,2006,18.0,1,0.0,0.0,Y1940600,hurt_physically,True,False
368101,3681.0,1988.0,2008,20.0,1,0.0,0.0,Y2257500,physical_fight,True,False
368101,3681.0,1988.0,2010,22.0,1,0.0,0.0,Y2609100,physical_fight,True,False
368101,3681.0,1988.0,2012,24.0,1,0.0,0.0,Y2959200,physical_fight,True,False
368102,3681.0,1989.0,2004,15.0,1,0.0,0.0,Y1667300,hurt_physically,True,False
368102,3681.0,1989.0,2006,17.0,1,0.0,0.0,Y1940600,hurt_physically,True,False
368102,3681.0,1989.0,2008,19.0,1,0.0,0.0,Y2257500,physical_fight,True,False
368102,3681.0,1989.0,2010,21.0,1,0.0,0.0,Y2609100,physical_fight,True,False
368102,3681.0,1989.0,2012,23.0,1,0.0,0.0,Y2959200,physical_fight,True,False
368701,3687.0,1992.0,2008,16.0,1,0.0,0.0,Y2256600,hurt_physically,True,False
368701,3687.0,1992.0,2010,18.0,1,0.0,0.0,Y2608200,hurt_physically,True,False
368701,3687.0,1992.0,2012,20.0,1,0.0,0.0,Y2959200,physical_fight,True,False
368702,3687.0,1995.0,2010,15.0,1,1.0,1.0,Y2608200,hurt_physically,True,False
368702,3687.0,1995.0,2012,17.0,1,1.0,1.0,Y2958300,hurt_physically,True,False
369101,3691.0,1986.0,2004,18.0,1,0.0,0.0,Y1668200,physical_fight,True,False
369101,3691.0,1986.0,2008,22.0,1,0.0,0.0,Y2257500,physical_fight,True,False
369101,3691.0,1986.0,2010,24.0,1,0.0,0.0,Y2609100,physical_fight,True,False
369101,3691.0,1986.0,2012,26.0,1,0.0,0.0,Y2959200,physical_fight,False,False
369102,3691.0,1989.0,2004,15.0,1,0.0,0.0,Y1667300,hurt_physically,True,False
369102,3691.0,1989.0,2006,17.0,1,0.0,0.0,Y1940600,hurt_physically,True,False
369102,3691.0,1989.0,2008,19.0,1,0.0,0.0,Y2257500,physical_fight,True,False
369102,3691.0,1989.0,2010,21.0,1,0.0,0.0,Y2609100,physical_fight,True,False
369102,3691.0,1989.0,2012,23.0,1,0.0,0.0,Y2959200,physical_fight,True,False
369103,3691.0,1993.0,2008,15.0,1,0.0,0.0,Y2256600,hurt_physically,True,False
369103,3691.0,1993.0,2010,17.0,1,0.0,0.0,Y2608200,hurt_physically,True,False
369103,3691.0,1993.0,2012,19.0,1,0.0,0.0,Y2959200,physical_fight,True,False
369201,3692.0,1982.0,1998,16.0,3,0.0,0.0,Y0966400;Y0967000;Y0967600,attacked_to_hurt;hurt_need_doctor;physical_fight,True,False
369201,3692.0,1982.0,2000,18.0,1,0.0,0.0,Y1176200,physical_fight,True,False
369201,3692.0,1982.0,2002,20.0,1,0.0,0.0,Y1416800,physical_fight,True,False
369201,3692.0,1982.0,2004,22.0,1,0.0,0.0,Y1668200,physical_fight,True,False
369201,3692.0,1982.0,2012,30.0,1,0.0,0.0,Y2959200,physical_fight,False,False
369202,3692.0,1983.0,1998,15.0,3,0.0,0.0,Y0966400;Y0967000;Y0967600,attacked_to_hurt;hurt_need_doctor;physical_fight,True,False
369202,3692.0,1983.0,2000,17.0,1,0.0,0.0,Y1176200,physical_fight,True,False
369202,3692.0,1983.0,2002,19.0,1,0.0,0.0,Y1416800,physical_fight,True,False
369202,3692.0,1983.0,2004,21.0,1,0.0,0.0,Y1668200,physical_fight,True,False
369202,3692.0,1983.0,2006,23.0,1,0.0,0.0,Y1941500,physical_fight,True,False
369202,3692.0,1983.0,2008,25.0,1,0.0,0.0,Y2257500,physical_fight,True,False
369202,3692.0,1983.0,2010,27.0,1,0.0,0.0,Y2609100,physical_fight,False,False
369202,3692.0,1983.0,2012,29.0,1,0.0,0.0,Y2959200,physical_fight,False,False
369701,3697.0,1983.0,1998,15.0,3,0.0,0.0,Y0966400;Y0967000;Y0967600,attacked_to_hurt;hurt_need_doctor;physical_fight,True,False
369701,3697.0,1983.0,2000,17.0,1,0.0,0.0,Y1176200,physical_fight,True,False
369701,3697.0,1983.0,2002,19.0,1,0.0,0.0,Y1416800,physical_fight,True,False
369701,3697.0,1983.0,2004,21.0,1,0.0,0.0,Y1668200,physical_fight,True,False
369701,3697.0,1983.0,2006,23.0,1,0.0,0.0,Y1941500,physical_fight,True,False
369701,3697.0,1983.0,2008,25.0,1,0.0,0.0,Y2257500,physical_fight,True,False
369702,3697.0,1984.0,2000,16.0,1,0.0,0.0,Y1176200,physical_fight,True,False
369702,3697.0,1984.0,2002,18.0,1,0.0,0.0,Y1415900,hurt_physically,True,False
369702,3697.0,1984.0,2004,20.0,1,0.0,0.0,Y1668200,physical_fight,True,False
369702,3697.0,1984.0,2006,22.0,1,0.0,0.0,Y1941500,physical_fight,True,False
369702,3697.0,1984.0,2008,24.0,1,0.0,0.0,Y2257500,physical_fight,True,False
369702,3697.0,1984.0,2010,26.0,1,0.0,0.0,Y2609100,physical_fight,False,False
369702,3697.0,1984.0,2012,28.0,1,0.0,0.0,Y2959200,physical_fight,False,False
369703,3697.0,1986.0,2002,16.0,1,0.0,0.0,Y1415900,hurt_physically,True,False
369703,3697.0,1986.0,2004,18.0,1,0.0,0.0,Y1667300,hurt_physically,True,False
369703,3697.0,1986.0,2006,20.0,1,0.0,0.0,Y1941500,physical_fight,True,False
369704,3697.0,1993.0,2008,15.0,1,0.0,0.0,Y2256600,hurt_physically,True,False
369704,3697.0,1993.0,2010,17.0,1,0.0,0.0,Y2608200,hurt_physically,True,False
369704,3697.0,1993.0,2012,19.0,1,0.0,0.0,Y2959200,physical_fight,True,False
369705,3697.0,2001.0,2016,15.0,1,0.0,0.0,Y3670801,hurt_physically,True,False
369705,3697.0,2001.0,2018,17.0,1,0.0,0.0,Y4275601,hurt_physically,True,False
369801,3698.0,1981.0,1998,17.0,3,1.0,1.0,Y0966400;Y0967000;Y0967600,attacked_to_hurt;hurt_need_doctor;physical_fight,True,False
369801,3698.0,1981.0,2002,21.0,1,0.0,0.0,Y1416800,physical_fight,True,False
369801,3698.0,1981.0,2010,29.0,1,0.0,0.0,Y2609100,physical_fight,False,False
369802,3698.0,1982.0,1998,16.0,3,0.0,0.0,Y0966400;Y0967000;Y0967600,attacked_to_hurt;hurt_need_doctor;physical_fight,True,False
369802,3698.0,1982.0,2002,20.0,1,0.0,0.0,Y1416800,physical_fight,True,False
369802,3698.0,1982.0,2004,22.0,1,0.0,0.0,Y1668200,physical_fight,True,False
369802,3698.0,1982.0,2010,28.0,1,0.0,0.0,Y2609100,physical_fight,False,False
369802,3698.0,1982.0,2012,30.0,1,0.0,0.0,Y2959200,physical_fight,False,False
369803,3698.0,1983.0,1998,15.0,3,1.0,1.0,Y0966400;Y0967000;Y0967600,attacked_to_hurt;hurt_need_doctor;physical_fight,True,False
369803,3698.0,1983.0,2000,17.0,1,0.0,0.0,Y1176200,physical_fight,True,False
369803,3698.0,1983.0,2002,19.0,1,0.0,0.0,Y1416800,physical_fight,True,False
369901,3699.0,1981.0,1996,15.0,3,0.0,0.0,Y0669000;Y0669600;Y0670200,attacked_to_hurt;hurt_need_doctor;physical_fight,True,False
369901,3699.0,1981.0,1998,17.0,3,0.0,0.0,Y0966400;Y0967000;Y0967600,attacked_to_hurt;hurt_need_doctor;physical_fight,True,False
369901,3699.0,1981.0,2000,19.0,1,0.0,0.0,Y1176200,physical_fight,True,False
369901,3699.0,1981.0,2002,21.0,1,0.0,0.0,Y1416800,physical_fight,True,False
369901,3699.0,1981.0,2004,23.0,1,0.0,0.0,Y1668200,physical_fight,True,False
369901,3699.0,1981.0,2006,25.0,1,0.0,0.0,Y1941500,physical_fight,True,False
369901,3699.0,1981.0,2008,27.0,1,0.0,0.0,Y2257500,physical_fight,False,False
369901,3699.0,1981.0,2010,29.0,1,0.0,0.0,Y2609100,physical_fight,False,False
370301,3703.0,1975.0,1988,13.0,1,0.0,0.0,C0730700,hurt_need_doctor,False,True
370301,3703.0,1975.0,2000,25.0,1,0.0,0.0,Y1176200,physical_fight,True,False
370301,3703.0,1975.0,2002,27.0,1,0.0,0.0,Y1416800,physical_fight,False,False
370301,3703.0,1975.0,2004,29.0,1,0.0,0.0,Y1668200,physical_fight,False,False
370301,3703.0,1975.0,2006,31.0,1,0.0,0.0,Y1941500,physical_fight,False,False
370301,3703.0,1975.0,2008,33.0,1,0.0,0.0,Y2257500,physical_fight,False,False
370301,3703.0,1975.0,2012,37.0,1,1.0,1.0,Y2959200,physical_fight,False,False
370302,3703.0,1978.0,1990,12.0,1,0.0,0.0,C0942400,hurt_need_doctor,False,True
370302,3703.0,1978.0,1996,18.0,3,1.0,1.0,Y0669000;Y0669600;Y0670200,attacked_to_hurt;hurt_need_doctor;physical_fight,True,False
370302,3703.0,1978.0,2006,28.0,1,0.0,0.0,Y1941500,physical_fight,False,False
370302,3703.0,1978.0,2008,30.0,1,0.0,0.0,Y2257500,physical_fight,False,False
370303,3703.0,1980.0,2000,20.0,1,0.0,0.0,Y1176200,physical_fight,True,False
370303,3703.0,1980.0,2002,22.0,1,0.0,0.0,Y1416800,physical_fight,True,False
370303,3703.0,1980.0,2004,24.0,1,0.0,0.0,Y1668200,physical_fight,True,False
370303,3703.0,1980.0,2006,26.0,1,0.0,0.0,Y1941500,physical_fight,False,False
370303,3703.0,1980.0,2008,28.0,1,0.0,0.0,Y2257500,physical_fight,False,False
370303,3703.0,1980.0,2010,30.0,1,0.0,0.0,Y2609100,physical_fight,False,False
370401,3704.0,1976.0,1988,12.0,1,1.0,1.0,C0730700,hurt_need_doctor,False,True
370401,3704.0,1976.0,1990,14.0,1,1.0,1.0,C0942400,hurt_need_doctor,False,True
370401,3704.0,1976.0,1994,18.0,3,0.0,0.0,Y0375300;Y0375900;Y0376500,attacked_to_hurt;hurt_need_doctor;physical_fight,True,False
370401,3704.0,1976.0,1996,20.0,3,0.0,0.0,Y0669000;Y0669600;Y0670200,attacked_to_hurt;hurt_need_doctor;physical_fight,True,False
370402,3704.0,1983.0,1998,15.0,3,0.0,0.0,Y0966400;Y0967000;Y0967600,attacked_to_hurt;hurt_need_doctor;physical_fight,True,False
370402,3704.0,1983.0,2000,17.0,1,1.0,1.0,Y1176200,physical_fight,True,False
370402,3704.0,1983.0,2002,19.0,1,0.0,0.0,Y1416800,physical_fight,True,False
370402,3704.0,1983.0,2004,21.0,1,0.0,0.0,Y1668200,physical_fight,True,False
370402,3704.0,1983.0,2006,23.0,1,0.0,0.0,Y1941500,physical_fight,True,False
370402,3704.0,1983.0,2008,25.0,1,0.0,0.0,Y2257500,physical_fight,True,False
370402,3704.0,1983.0,2010,27.0,1,0.0,0.0,Y2609100,physical_fight,False,False
370402,3704.0,1983.0,2012,29.0,1,0.0,0.0,Y2959200,physical_fight,False,False
370403,3704.0,1989.0,2006,17.0,1,0.0,0.0,Y1940600,hurt_physically,True,False
370403,3704.0,1989.0,2008,19.0,1,0.0,0.0,Y2257500,physical_fight,True,False
370501,3705.0,1976.0,1988,12.0,1,0.0,0.0,C0730700,hurt_need_doctor,False,True
370501,3705.0,1976.0,1990,14.0,1,0.0,0.0,C0942400,hurt_need_doctor,False,True
370501,3705.0,1976.0,1994,18.0,3,0.0,0.0,Y0375300;Y0375900;Y0376500,attacked_to_hurt;hurt_need_doctor;physical_fight,True,False
370501,3705.0,1976.0,1996,20.0,3,0.0,0.0,Y0669000;Y0669600;Y0670200,attacked_to_hurt;hurt_need_doctor;physical_fight,True,False
370501,3705.0,1976.0,2000,24.0,1,0.0,0.0,Y1176200,physical_fight,True,False
370501,3705.0,1976.0,2002,26.0,1,0.0,0.0,Y1416800,physical_fight,False,False
370501,3705.0,1976.0,2004,28.0,1,0.0,0.0,Y1668200,physical_fight,False,False
370501,3705.0,1976.0,2006,30.0,1,0.0,0.0,Y1941500,physical_fight,False,False
370501,3705.0,1976.0,2008,32.0,1,0.0,0.0,Y2257500,physical_fight,False,False
370501,3705.0,1976.0,2010,34.0,1,0.0,0.0,Y2609100,physical_fight,False,False
370502,3705.0,1981.0,1996,15.0,3,0.0,0.0,Y0669000;Y0669600;Y0670200,attacked_to_hurt;hurt_need_doctor;physical_fight,True,False
370502,3705.0,1981.0,1998,17.0,3,0.0,0.0,Y0966400;Y0967000;Y0967600,attacked_to_hurt;hurt_need_doctor;physical_fight,True,False
370502,3705.0,1981.0,2000,19.0,1,0.0,0.0,Y1176200,physical_fight,True,False
370502,3705.0,1981.0,2002,21.0,1,0.0,0.0,Y1416800,physical_fight,True,False
370502,3705.0,1981.0,2004,23.0,1,0.0,0.0,Y1668200,physical_fight,True,False
370502,3705.0,1981.0,2006,25.0,1,0.0,0.0,Y1941500,physical_fight,True,False
370502,3705.0,1981.0,2008,27.0,1,0.0,0.0,Y2257500,physical_fight,False,False
370502,3705.0,1981.0,2010,29.0,1,0.0,0.0,Y2609100,physical_fight,False,False
371101,3711.0,1989.0,2004,15.0,1,0.0,0.0,Y1667300,hurt_physically,True,False
371101,3711.0,1989.0,2010,21.0,1,0.0,0.0,Y2609100,physical_fight,True,False
371101,3711.0,1989.0,2012,23.0,1,0.0,0.0,Y2959200,physical_fight,True,False
371401,3714.0,1976.0,1988,12.0,1,0.0,0.0,C0730700,hurt_need_doctor,False,True
371401,3714.0,1976.0,1990,14.0,1,0.0,0.0,C0942400,hurt_need_doctor,False,True
371401,3714.0,1976.0,1994,18.0,3,0.0,0.0,Y0375300;Y0375900;Y0376500,attacked_to_hurt;hurt_need_doctor;physical_fight,True,False
371401,3714.0,1976.0,1996,20.0,3,0.0,0.0,Y0669000;Y0669600;Y0670200,attacked_to_hurt;hurt_need_doctor;physical_fight,True,False
371401,3714.0,1976.0,2000,24.0,1,0.0,0.0,Y1176200,physical_fight,True,False
371401,3714.0,1976.0,2002,26.0,1,0.0,0.0,Y1416800,physical_fight,False,False
371401,3714.0,1976.0,2004,28.0,1,0.0,0.0,Y1668200,physical_fight,False,False
371401,3714.0,1976.0,2006,30.0,1,0.0,0.0,Y1941500,physical_fight,False,False
371401,3714.0,1976.0,2008,32.0,1,0.0,0.0,Y2257500,physical_fight,False,False
371402,3714.0,1978.0,1988,10.0,1,0.0,0.0,C0730700,hurt_need_doctor,False,True
371402,3714.0,1978.0,1990,12.0,1,1.0,1.0,C0942400,hurt_need_doctor,False,True
371402,3714.0,1978.0,1994,16.0,3,0.0,0.0,Y0375300;Y0375900;Y0376500,attacked_to_hurt;hurt_need_doctor;physical_fight,True,False
371402,3714.0,1978.0,1996,18.0,3,0.0,0.0,Y0669000;Y0669600;Y0670200,attacked_to_hurt;hurt_need_doctor;physical_fight,True,False
371402,3714.0,1978.0,2002,24.0,1,0.0,0.0,Y1416800,physical_fight,True,False
371402,3714.0,1978.0,2004,26.0,1,0.0,0.0,Y1668200,physical_fight,False,False
371402,3714.0,1978.0,2006,28.0,1,0.0,0.0,Y1941500,physical_fight,False,False
371402,3714.0,1978.0,2008,30.0,1,0.0,0.0,Y2257500,physical_fight,False,False
371402,3714.0,1978.0,2012,34.0,1,0.0,0.0,Y2959200,physical_fight,False,False
371403,3714.0,1979.0,1990,11.0,1,0.0,0.0,C0942400,hurt_need_doctor,False,True
371403,3714.0,1979.0,1994,15.0,3,1.0,1.0,Y0375300;Y0375900;Y0376500,attacked_to_hurt;hurt_need_doctor;physical_fight,True,False
371403,3714.0,1979.0,1996,17.0,3,0.0,0.0,Y0669000;Y0669600;Y0670200,attacked_to_hurt;hurt_need_doctor;physical_fight,True,False
371403,3714.0,1979.0,2000,21.0,1,0.0,0.0,Y1176200,physical_fight,True,False
371403,3714.0,1979.0,2002,23.0,1,0.0,0.0,Y1416800,physical_fight,True,False
371403,3714.0,1979.0,2004,25.0,1,0.0,0.0,Y1668200,physical_fight,True,False
371403,3714.0,1979.0,2006,27.0,1,0.0,0.0,Y1941500,physical_fight,False,False
371403,3714.0,1979.0,2008,29.0,1,0.0,0.0,Y2257500,physical_fight,False,False
371403,3714.0,1979.0,2012,33.0,1,0.0,0.0,Y2959200,physical_fight,False,False
371501,3715.0,1981.0,1996,15.0,3,0.0,0.0,Y0669000;Y0669600;Y0670200,attacked_to_hurt;hurt_need_doctor;physical_fight,True,False
371501,3715.0,1981.0,1998,17.0,3,0.0,0.0,Y0966400;Y0967000;Y0967600,attacked_to_hurt;hurt_need_doctor;physical_fight,True,False
371502,3715.0,1983.0,1998,15.0,3,0.0,0.0,Y0966400;Y0967000;Y0967600,attacked_to_hurt;hurt_need_doctor;physical_fight,True,False
371502,3715.0,1983.0,2000,17.0,1,0.0,0.0,Y1176200,physical_fight,True,False
371502,3715.0,1983.0,2002,19.0,1,0.0,0.0,Y1416800,physical_fight,True,False
371502,3715.0,1983.0,2004,21.0,1,0.0,0.0,Y1668200,physical_fight,True,False
